StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q31,Q2,Q2_5_TEXT,Q3,Q3_1_TEXT,Q3_2_TEXT,Q3_3_TEXT,Q4,Q4_4_TEXT,Q5,Q5_6_TEXT,Q6,Q8_2,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q10_9,Q10_10,Q10_11,Q10_12,Q10_13,Q10_14,Q10_15,Q10_16,Q10_17,Q10_18,Q10_19,Q10_20,Q10_21,Q10_22,Q10_23,Q10_24,Q10_25,Q10_26,Q10_27,Q10_28,Q10_29,Q10_30,Q10_31,Q10_32,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q11_15,Q11_16,Q11_17,Q11_18,Q11_19,Q11_20,Q11_21,Q11_22,Q11_23,Q11_24,Q11_25,Q11_26,Q11_27,Q11_28,Q11_29,Q11_30,Q11_31,Q11_32,Q12_1,Q12_2,Q12_3,Q14_1,Q14_2,Q14_3,Q15_1,Q15_2,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q19,Q20_1,Q20_2,Q20_3,Q21,Q21_4_TEXT,Q22,Q23,Q24,Q25,Q26,Q27,Q28
2020-02-18 12:16:44,2020-02-18 12:21:47,IP Address,173.56.39.18,100,303,True,2020-02-18 12:21:47,R_3hbyjQ9gYCrcFpi,,,,,41.0469970703125,-73.62239837646484375,anonymous,EN,cjf37,No,Junior,,May of,2021,,,Transfer or study abroad credit,,I am interested in economics as a subject.,,"Wall Street-type occupation,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.",20,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,Yes,Neutral,I'm not sure,Yes,Neutral,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",10,8,10,8,8,5,Daily,1,3,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,"Asian (including Indian subcontinent and Philippines),White (including Middle Eastern)",Female,Yes,
2020-02-18 12:23:10,2020-02-18 12:26:34,IP Address,152.3.43.55,100,203,True,2020-02-18 12:26:34,R_1ePl5l9DQiwSdpv,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,ms862,No,Freshman,,May of,2023,,,High school AP economics course(s).,,I am exploring potential career paths.,,"Wall Street-type occupation,Consultant",21,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,Yes,Neutral,Neutral,Yes,Yes,Yes,Average,Above-average competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens",5,4,1,5,8,8,Hardly ever,1,2,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,Asian (including Indian subcontinent and Philippines),Female,Yes,
2020-02-18 12:25:26,2020-02-18 12:27:32,IP Address,152.3.43.42,100,126,True,2020-02-18 12:27:33,R_1gHj3p7oOqNDDia,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,nfw4,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Policy Analyst,Medical profession",45,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Average,Above-average competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",4,4,4,4,5,6,A few times a week,2,3,4,"Yes, it increases my probability.",,Only my father received a college or university degree.,False,No,Asian (including Indian subcontinent and Philippines),Female,Yes,
2020-02-18 12:51:01,2020-02-18 12:53:28,IP Address,152.3.43.53,100,147,True,2020-02-18 12:53:29,R_3HXOOSYGPvi7QAc,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,sg399,No,Sophomore,,May of,2022,,,Transfer or study abroad credit,,"I am interested in economics as a subject.,It will help me achieve my career goals.",,"Consultant,Medical profession",90,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Neutral,Yes,Yes,Above-average competitive,Average,"Asset pricing,Optimal rate at which to switch telephone service providers",10,9,5,9,10,9,A few times a week,3,4,4,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,,,Yes,
2020-02-18 14:04:58,2020-02-18 14:09:24,IP Address,107.77.235.117,100,266,True,2020-02-18 14:09:25,R_ZpK92D8EgqnySyZ,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,cak64,No,Sophomore,,May of,2022,,,High school AP economics course(s).,,"I am exploring potential interests.,I am interested in economics as a subject.",,"Academic or Researcher,Medical profession",8,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Compliance by AIDS patients with their prescribed drug regimens,Optimal rate at which to switch telephone service providers",8,8,4,8,9,7,A few times a week,1,1,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Female,Yes,
2020-02-18 14:23:03,2020-02-18 14:29:15,IP Address,52.0.221.106,100,372,True,2020-02-18 14:29:15,R_2xxBr5CviBAVfDg,,,,,39.048095703125,-77.47280120849609375,anonymous,EN,cw398,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am interested in economics as a subject.",,"Working for a government agency, non-profit, foundation, NGO, etc.",90,I expect a double major with economics being one of my majors,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Neutral,Yes,Yes,No,Yes,Average,Above-average competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",8,4,7,10,5,10,A few times a week,3,2,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Female,Yes,
2020-02-18 09:59:31,2020-02-18 15:28:08,IP Address,152.3.43.41,100,19716,True,2020-02-18 15:28:08,R_1GHvsvOf9WpvgSG,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,ksbb40,No,Junior,,May of,2021,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,None of the above,0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,I'm not sure,No,Neutral,Yes,Yes,Neutral,Extremely competitive,Extremely competitive,Asset pricing,3,0,5,5,10,10,Daily,4,3,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Female,Yes,
2020-02-18 16:39:15,2020-02-18 16:42:01,IP Address,152.3.43.52,100,165,True,2020-02-18 16:42:01,R_2Pj6JbBRyYycdG6,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,jw466,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.",,Wall Street-type occupation,70,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,No,No,Neutral,Average,Extremely competitive,Asset pricing,10,8,3,5,5,4,Daily,2,2,2,"No, it is irrelevant.",,Only my father received a college or university degree.,True,No,Asian (including Indian subcontinent and Philippines),Male,Yes,
2020-02-18 17:02:11,2020-02-18 17:05:23,IP Address,152.3.43.48,100,192,True,2020-02-18 17:05:24,R_2axXkPnyGsqVywz,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,Cak49,No,Junior,,May of,2021,,,Transfer or study abroad credit,,My parents or relatives pressured me.,,"Wall Street-type occupation,Consultant,Working for a government agency, non-profit, foundation, NGO, etc.",0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,Yes,No,Yes,Yes,Neutral,Neutral,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,0,5,5,10,8,A few times a week,2,2,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Female,Yes,
2020-02-18 17:12:16,2020-02-18 17:16:12,IP Address,198.86.29.22,100,236,True,2020-02-18 17:16:13,R_Q0QC6gyEO4YKUCd,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,jen19,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Academic or Researcher,Wall Street-type occupation,Policy Analyst,Consultant,Working for a government agency, non-profit, foundation, NGO, etc.,Medical profession",80,I expect a single major in economics,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Above-average competitive,"Asset pricing,Compliance by AIDS patients with their prescribed drug regimens,Optimal rate at which to switch telephone service providers",8,5,1,3,4,7,Daily,2,2,3,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-18 20:03:49,2020-02-18 20:14:03,IP Address,198.86.29.22,100,614,True,2020-02-18 20:14:03,R_3iOtThq1K8XlMVx,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,csk26,Yes,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,Wall Street-type occupation,92,I expect a single major in economics,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Neutral,Yes,Yes,Yes,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",10,10,5,7,10,7,Hardly ever,4,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,"Asian (including Indian subcontinent and Philippines),White (including Middle Eastern)",Male,Yes,
2020-02-19 11:52:21,2020-02-19 11:55:50,IP Address,198.86.29.22,100,209,True,2020-02-19 11:55:50,R_1isnnM3dvJcwOsO,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,acw68,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant",85,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Yes,Neutral,Yes,Yes,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Optimal rate at which to switch telephone service providers",9,8,3,5,8,7,A few times a week,3,2,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,Yes,White (including Middle Eastern),Male,Yes,
2020-02-19 12:12:54,2020-02-19 12:15:02,IP Address,152.3.43.56,100,127,True,2020-02-19 12:15:03,R_2zoljzJcvWovCim,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,ceg43,Yes,Freshman,,May of,2023,,,High school AP economics course(s).,,I am exploring potential interests.,,Wall Street-type occupation,95,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Neutral,Neutral,Neutral,Above-average competitive,Above-average competitive,None of the above,9,8,1,1,1,2,A few times a week,1,2,2,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Female,Yes,
2020-02-19 12:49:08,2020-02-19 12:52:50,IP Address,152.3.43.56,100,222,True,2020-02-19 12:52:51,R_XXSR0UGCbf4bOk9,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,eab122,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential career paths.,It will help me achieve my career goals.",,"Wall Street-type occupation,Working for a government agency, non-profit, foundation, NGO, etc.",80,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Average,Above-average competitive,"Asset pricing,Marriage and divorce,Optimal rate at which to switch telephone service providers",8,8,2,2,4,7,A few times a week,4,3,1,"No, it is irrelevant.",,Only my mother received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-19 13:27:05,2020-02-19 13:31:05,IP Address,152.3.43.44,100,240,True,2020-02-19 13:31:06,R_2B5TkWupPR248jH,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,mel73,Yes,Sophomore,,May of,2022,,,ECON 101,,"I am interested in economics as a subject.,My parents or relatives pressured me.",,None of the above,0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Yes,No,Yes,Above-average competitive,Average,"Asset pricing,Optimal rate at which to switch telephone service providers",7,8,0,0,3,1,Hardly ever,4,3,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Female,Yes,
2020-02-19 14:32:09,2020-02-19 14:35:41,IP Address,152.3.43.49,100,211,True,2020-02-19 14:35:41,R_2tnvUNUycNYDmTp,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,jsl67,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,Wall Street-type occupation,64,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Yes,Neutral,Neutral,Neutral,Neutral,Average,Average,"Asset pricing,Optimal rate at which to switch telephone service providers",10,10,1,5,9,5,A few times a month,3,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-02-19 14:47:06,2020-02-19 14:51:21,IP Address,174.109.120.75,100,254,True,2020-02-19 14:51:21,R_1rJirXoTjJQ8K8B,,,,,36.0229034423828125,-78.94640350341796875,anonymous,EN,jc712,No,Freshman,,May of,2023,,,High school AP economics course(s).,,I am interested in economics as a subject.,,"Wall Street-type occupation,Consultant,Lawyer",88,I expect a single major in economics,,,,,,,,,Pick one or two majors,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,I'm not sure,I'm not sure,I'm not sure,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,8,2,3,3,3,Daily,2,1,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Female,Yes,
2020-02-19 17:49:32,2020-02-19 18:00:01,IP Address,198.86.29.22,100,628,True,2020-02-19 18:00:01,R_1CCHKe3PzKCvrVO,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,zic3,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.,Medical profession",50,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,Pick one or two majors,,,,,,,,,,,,,Yes,I'm not sure,Yes,Yes,I'm not sure,Neutral,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Optimal rate at which to switch telephone service providers",5,5,7,9,9,9,Daily,2,3,1,"Yes, it increases my probability.",,Both of my parents received a college or university degree.,True,No,"Asian (including Indian subcontinent and Philippines),White (including Middle Eastern)",Female,Yes,
2020-02-20 16:06:15,2020-02-20 16:09:54,IP Address,198.86.29.22,100,218,True,2020-02-20 16:09:54,R_8xq8AxQysaI3FXr,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,wlh16,No,Sophomore,,May of,2020,,,ECON 101,,"I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant",0,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Yes,Neutral,Neutral,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",6,7,3,6,9,9,Daily,3,2,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,,,Yes,
2020-02-24 15:51:51,2020-02-24 15:54:29,IP Address,152.3.43.56,100,158,True,2020-02-24 15:54:29,R_2dhXR9VlCB5f4rU,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,lb344,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.",,Medical profession,30,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,I'm not sure,No,Neutral,Above-average competitive,Extremely competitive,None of the above,5,9,1,1,7,5,Daily,2,3,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Female,Yes,
2020-02-18 05:29:47,2020-02-18 05:31:00,IP Address,152.3.43.44,37,73,False,2020-02-25 05:31:12,R_1PUFbxmI2OfIaA7,,,,,,,anonymous,EN,"mlf48 ",No,Sophomore,,May of,2022,,,ECON 101,,It will help me achieve my career goals.,,Wall Street-type occupation,98,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18 08:29:47,2020-02-18 08:30:57,IP Address,174.194.16.219,37,70,False,2020-02-25 08:30:59,R_YYw6QjSL1rz8GqJ,,,,,,,anonymous,EN,zic3,No,Freshman,,May of,2023,,,High school AP economics course(s).,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant,Lawyer,Working for a government agency, non-profit, foundation, NGO, etc.,Medical profession",59,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25 22:13:37,2020-02-25 22:15:34,IP Address,152.3.43.52,100,117,True,2020-02-25 22:15:34,R_831zCdG6dEvrwHL,,,,,35.996795654296875,-78.89550018310546875,anonymous,EN,mnt20,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,I am interested in economics as a subject.,It will help me achieve my career goals.",,None of the above,66,I expect a double major with economics being one of my majors,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,8,2,1,5,7,A few times a week,2,2,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-20 11:03:18,2020-02-20 11:30:11,IP Address,152.3.43.45,37,1612,False,2020-02-27 11:30:16,R_3PKOJAoOYx0MIQE,,,,,,,anonymous,EN,"ivm5 ",Yes,Freshman,,May of,2023,,,This is my first formal economics course,,I am interested in economics as a subject.,,"Academic or Researcher,Wall Street-type occupation,Consultant,Lawyer",91,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27 18:33:59,2020-02-27 18:37:10,IP Address,107.77.232.103,100,191,True,2020-02-27 18:37:10,R_3oA3n4Pfp1Kz1l3,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,Ars103,Yes,Sophomore,,May of,2022,,,ECON 101,,I am exploring potential interests.,,Consultant,85,I expect a single major in economics,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Yes,Neutral,Neutral,Yes,Extremely competitive,Extremely competitive,"Asset pricing,Marriage and divorce,Compliance by AIDS patients with their prescribed drug regimens,Protection of endangered species,Optimal rate at which to switch telephone service providers",7,5,1,1,10,9,A few times a month,2,3,3,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,,,Yes,
2020-02-28 08:09:38,2020-02-28 08:12:59,IP Address,198.86.29.22,100,200,True,2020-02-28 08:13:00,R_ZdvFQdYIaSFZp6N,,,,,36.0251007080078125,-78.92169952392578125,anonymous,EN,jam217,Yes,Sophomore,,May of,2022,,,ECON 101,,"I am exploring potential interests.,I am exploring potential career paths.,It will help me achieve my career goals.",,Wall Street-type occupation,5,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Below-average competitive,Above-average competitive,"Asset pricing,Marriage and divorce,Optimal rate at which to switch telephone service providers",7,8,6,7,6,5,Daily,2,3,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-02-19 12:33:23,2020-02-21 20:00:34,IP Address,152.3.43.57,37,199631,False,2020-02-28 20:00:54,R_UatpmTJRkdKc209,,,,,,,anonymous,EN,eab122,Yes,Freshman,,May of,2023,,,ECON 101,,"I am exploring potential career paths.,I am interested in economics as a subject.",,"Wall Street-type occupation,Working for a government agency, non-profit, foundation, NGO, etc.",80,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01 14:10:13,2020-03-01 14:17:40,IP Address,152.3.43.44,100,446,True,2020-03-01 14:17:40,R_2aCQE6p2IdUx2dZ,,,,,36.0251007080078125,-78.92169952392578125,anonymous,EN,cdc74,Yes,Freshman,,May of,2023,,,"High school AP economics course(s).,ECON 101",,"I am exploring potential career paths.,It will help me achieve my career goals.",,"Wall Street-type occupation,Consultant",15,"No, I do not expect to major in economics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Neutral,Neutral,Neutral,Average,Average,Asset pricing,8,6,2,5,6,9,Hardly ever,4,3,0,"No, it is irrelevant.",,Both of my parents received a college or university degree.,True,No,White (including Middle Eastern),Male,Yes,
2020-03-08 16:29:35,2020-03-08 16:32:55,IP Address,174.195.138.74,100,199,True,2020-03-08 16:32:56,R_10MXUVBAv90T4zI,,,,,34.12109375,-117.4362030029296875,anonymous,EN,bsr15,Yes,Freshman,,May of,2023,,,This is my first formal economics course,,I am exploring potential interests.,,Lawyer,50,I expect a double major with economics being one of my majors,,,,,,,,,,,,,,,,,,,,,,,Pick one or two majors,,Pick one or two majors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Above-average competitive,Above-average competitive,None of the above,10,1,10,10,10,10,Daily,1,3,1,"No, it is irrelevant.",,Both of my parents received a college or university degree.,False,No,White (including Middle Eastern),Male,Yes,
2020-04-12 15:37:28,2020-04-12 15:37:47,IP Address,71.30.167.153,37,19,False,2020-04-19 15:38:10,R_2zN1o8Z8gy6nqjw,,,,,,,anonymous,EN,sxh2,No,Senior,,May of,2021,,,ECON 101,,I am exploring potential career paths.,,Academic or Researcher,21,I expect a single major in economics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
